39,1,100,59,0.4272
39,1,200,132,0.5651
39,1,300,183,0.6486
39,1,400,225,0.7048
39,1,600,328,0.7849
39,1,1000,548,0.8727
39,1,1200,659,0.8986
39,1,1400,772,0.92
39,1,1600,944,0.9343
74,2,100,69,0.4825
74,2,200,133,0.6306
74,2,300,198,0.7189
74,2,400,261,0.7796
74,2,600,393,0.8513
74,2,1000,659,0.9232
74,2,1200,799,0.9416
74,2,1400,944,0.9545
74,2,1600,1086,0.9641
111,3,100,78,0.5071
111,3,200,147,0.6601
111,3,300,219,0.7424
111,3,400,313,0.7964
111,3,600,537,0.872
111,3,1000,793,0.94
111,3,1200,956,0.9577
111,3,1400,1280,0.9688
111,3,1600,1363,0.9769
146,4,100,83,0.5197
146,4,200,163,0.6793
146,4,300,267,0.7596
146,4,400,361,0.8156
146,4,600,556,0.8812
146,4,1000,902,0.9458
146,4,1200,968,0.9647
146,4,1400,1141,0.9729
146,4,1600,1318,0.9806
183,5,100,85,0.5355
183,5,200,162,0.6962
183,5,300,240,0.7803
183,5,400,318,0.8328
183,5,600,480,0.8924
183,5,1000,815,0.9534
183,5,1200,991,0.9669
183,5,1400,1176,0.9783
183,5,1600,1356,0.9842
218,6,100,89,0.5447
218,6,200,169,0.7034
218,6,300,251,0.7903
218,6,400,331,0.8454
218,6,600,499,0.9062
218,6,1000,853,0.9613
218,6,1200,1037,0.9732
218,6,1400,1226,0.9803
218,6,1600,1423,0.9867
232,7,100,84,0.553
232,7,200,161,0.7145
232,7,300,240,0.7985
232,7,400,312,0.8542
232,7,600,476,0.9146
232,7,1000,809,0.9622
232,7,1200,989,0.976
232,7,1400,1174,0.9823
232,7,1600,1357,0.9872
340,10,100,91,0.5727
340,10,200,172,0.7301
340,10,300,257,0.8151
340,10,400,339,0.8663
340,10,600,517,0.9233
340,10,1000,885,0.9688
340,10,1200,1078,0.9794
340,10,1400,1352,0.9868
340,10,1600,1512,0.9907
497,15,100,101,0.5906
497,15,200,190,0.752
497,15,300,280,0.832
497,15,400,371,0.8797
497,15,600,564,0.9341
497,15,1000,969,0.9754
497,15,1200,1188,0.9829
497,15,1400,1417,0.9895
497,15,1600,1648,0.9932
677,20,100,113,0.6045
677,20,200,205,0.7622
677,20,300,303,0.8454
677,20,400,401,0.892
677,20,600,614,0.9416
677,20,1000,1054,0.9793
677,20,1200,1305,0.9865
677,20,1400,1545,0.991
677,20,1600,1807,0.9948
